Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name
Viola	/m/05srlbt		['survive', 'believe', 'end']	42.044544	-1.5550638	-5.41267	17	11823946		True	1996.0	F	1.651	/m/02w7gg	Imogen Stubbs	35.0	588621.0	['Drama', 'Comedy', 'Romance Film']	Twelfth Night: Or What You Will
Ben Murphy	/m/0gww8x8		['tell', 'confront', 'qualify']	20.400888	-3.5845263	3.927224	2	10536433		True	2007.0	M	1.91	/m/022dp5	John Krasinski	27.0	69307224.0	['Comedy', 'Romance Film', 'Romantic comedy']	License to Wed
John Bayley	/m/0d937hr	['student']	['struggle', 'student', 'dot']	16.9214	-44.716488	-7.256628	6	184158		True	2001.0	M	1.87	/m/02w7gg	Jim Broadbent	52.0	16153953.0	['Drama', 'Romance Film', 'Film adaptation']	Iris
Sameer	/m/0h77nxk	['writer']	['realize', 'get', 'manage']	9.486927	-13.31286	38.744812	24	31969018		True	2011.0	M		/m/0dryh9k	Himesh Reshammiya	38.0		['Drama', 'Comedy', 'Romance Film']	Ishq Unplugged
Matthew Kidman	/m/0h26rj4		['raise', 'learn', 'refuse']	2.3290458	20.84123	2.0952456	19	592297		True	2004.0	M	1.66		Emile Hirsch	18.0	30411183.0	['Drama', 'Comedy', 'Romance Film']	The Girl Next Door
Jean Harris	/m/0h2732b		['attempt', 'present', 'angry']	-20.378328	20.56748	-24.520834	9	5875250		True	2006.0	F	1.69		Annette Bening	47.0		['Drama', 'Crime Fiction', 'Romantic drama']	Mrs. Harris
Roy	/m/0bvbf5d	['publisher', 'author']	['claim', 'know', 'steal']	10.784979	-18.17512	33.93948	24	24854885		True	2010.0	M	1.79		Josh Brolin	42.0	34275987.0	['Drama', 'Comedy', 'Romance Film']	You Will Meet a Tall Dark Stranger
Roy	/m/0bvbf5d	['publisher', 'author']	['claim', 'know', 'steal']	10.784979	-18.17512	33.93948	24	24854885		True	2010.0	M	1.79		Josh Brolin	42.0	34275987.0	['Drama', 'Comedy', 'Romance Film']	You Will Meet a Tall Dark Stranger
Sana	/m/0h6_szw		['lie', 'try', 'apologize']	4.482065	30.024714	-0.85637176	19	12481557		True	2010.0	F	1.7	/m/0dryh9k	Aishwarya Rai	36.0		['Comedy', 'Romance Film', 'Action']	Endhiran
Isolde Poole	/m/0l623yp		['unfaithful', 'pack', 'insist']	7.343485	-8.64441	2.8793974	2	11316134		True	1958.0	F	1.7		Doris Day	34.0		['Comedy', 'Romance Film', 'Black-and-white']	The Tunnel of Love
Lal	/m/0h8gt89	['student']	['continue', 'story', 'student']	14.232255	-38.18818	1.3389273	6	30318497		True	1987.0	M	1.72	/m/0dryh9k	Mohanlal	26.0		['Drama', 'Comedy', 'Romance Film']	Sarvakalashala
Halsy Knox	/m/0gyb7dl	['motorcycle racer']	['propose', 'attempt', 'help']	-21.963688	27.629211	-10.110948	9	9974516		True	1970.0	M	1.75	/m/02w7gg	Robert Redford	33.0		['Drama', 'Adventure', 'Romantic drama']	Little Fauss and Big Halsy
Susan	/m/0h2yk_d		['engage', 'meet', 'mother']	41.183697	-3.48042	-20.531113	17	27958292		True	1980.0	F	1.6		Annette O'Toole	28.0		['Romantic comedy']	Foolin' Around
Radha	/m/0dbxg70		['develop', 'write', 'come']	5.528087	-17.829039	10.501665	2	5177588		True	1964.0	F	1.6	/m/01rv7x	Vyjayanthimala	27.0		['Drama', 'Romance Film', 'World cinema']	Sangam
Radha	/m/0hb0th8		['develop', 'write', 'come']	5.528087	-17.829039	10.501665	2	5177588		True	1964.0	F	1.6	/m/01rv7x	Vyjayanthimala	27.0		['Drama', 'Romance Film', 'World cinema']	Sangam
Giovanna	/m/0gy2tys		['refuse', 'try', 'delay']	4.1956177	-35.944782	1.4484125	16	11783858		True	1970.0	F	1.74	/m/0222qb	Sophia Loren	35.0		['Drama', 'Romance Film', 'World cinema']	I Girasoli
Marjorie Morgenstern	/m/0h136gz	['student']	['sneak', 'say', 'tell']	20.087399	-36.385513	-7.568883	6	5601645		True	1958.0	F	1.52	/m/0g6ff	Natalie Wood	19.0		['Drama', 'Romance Film', 'Romantic drama']	Marjorie Morningstar
Roma	/m/0gxq294		['attempt', 'kill', 'tell']	27.520775	-18.773369	22.379734	0	3607757		True	2006.0	F	1.71	/m/02sch9	Priyanka Chopra	24.0		['Drama', 'Comedy', 'Romance Film']	Don: The Chase Begins Again
Prakash	/m/0h2w_3z		['name', 'love', 'singer']	27.305637	12.59676	-29.279287	4	10778690		True	1976.0	M	1.75	/m/0dryh9k	Rajesh Khanna	33.0		['Drama', 'Romance Film', 'World cinema']	Mehbooba
Gus	/m/0b3w8v8		['ask', 'make', 'explain']	14.479862	28.928207	18.925169	12	12685170		True	2007.0	M	1.8		Paul Schneider	31.0	11293663.0	['Drama', 'Comedy', 'Romance Film']	Lars and the Real Girl
Katya	/m/0gykvhs		['take', 'see', 'discover']	14.669208	12.5721	-31.363201	4	2608771		True	2005.0	F		/m/04kbvpz	Branka Katić	35.0		['Comedy', 'Romance Film', 'Romantic comedy']	The Truth About Love
Lionel	/m/0g9gk0k		['try', 'defeat', 'ensue']	-32.133484	-5.704292	-2.112651	32	28637556		True	2010.0	M	1.854	/m/059_w	Channing Tatum	29.0		['Romance Film', 'Short Film', 'Animation']	Morgan and Destiny's Eleventeenth Date: The Zeppelin Zoo
Ayesha Mehra	/m/0h7190g	['student']	['accept', 'call', 'attract']	20.97169	-43.192364	0.35243794	6	13951439		True	2007.0	F		/m/0d7wh	Hazel Croney	24.0		['Drama', 'Comedy', 'Romance Film']	MP3 - Mera Pehla Pehla Pyaar
Bud Clay	/m/0b_wjr6	['motorcycle racer']	['explain', 'tell', 'appear']	-13.733909	21.414343	-16.25112	9	265242		True	2003.0	M	1.8	/m/0fj1k9	Vincent Gallo	42.0		['Drama', 'Romance Film', 'Indie']	The Brown Bunny
Tyler Gage	/m/0h5pgzy	['student']	['perform', 'offer', 'ask']	13.5919485	-38.131413	-2.776449	6	5429993		True	2006.0	M	1.854	/m/059_w	Channing Tatum	26.0	119193847.0	['Drama', 'Romance Film', 'Crime Fiction']	Step Up
Nora Clark	/m/0h5pgx6	['student']	['refuse', 'watch', 'grow']	17.242311	-39.089226	-0.44694546	6	5429993		True	2006.0	F	1.6		Jenna Dewan	25.0	119193847.0	['Drama', 'Romance Film', 'Crime Fiction']	Step Up
Candy	/m/0bk34m4		['scream', 'recover', 'fight']	25.860434	7.1620636	-29.78574	4	2511267	drug overdose	True	2006.0	F	1.73	/m/0bbz66j	Abbie Cornish	23.0		['Drama', 'Romance Film', 'World cinema']	Candy
Dan	/m/047_rfn		['steal', 'purchase', 'get']	-1.9242935	32.491768	-11.850515	20	2511267		True	2006.0	M	1.85	/m/07hyjp	Heath Ledger	27.0		['Drama', 'Romance Film', 'World cinema']	Candy
Samuel	/m/0h33sg2		['witness', 'share', 'ring']	-6.913435	6.9618735	-12.673866	2	84931		True	1985.0	M	1.85		Lukas Haas	8.0	68706993.0	['Drama', 'Romance Film', 'Thriller']	Witness
Billie Offer	/m/0gxp9hl	['singer']	['look', 'hold', 'explain']	-10.246089	-20.183088	-30.102568	14	2971654		True	2006.0	F	1.63	/m/033tf_	Drew Barrymore	31.0	8382477.0	['Drama', 'Comedy', 'Romance Film']	Lucky You
Sheela	/m/0h71zhj		['fall', 'learn', 'parent']	29.290419	6.932054	-16.201069	23	9308623		True	2007.0	F		/m/0dryh9k	Swarnamalya			['Comedy', 'Romance Film', 'Musical']	Mozhi
Tom McNair	/m/0h2svgv		['overhear', 'try', 'explain']	3.429684	-0.038517006	-41.791424	5	14679509		True	1931.0	M	1.905		Gary Cooper	30.0		['Romance Film', 'Black-and-white']	I Take This Woman
Kay Dowling	/m/0h2qpj2		['rush', 'fall', 'write']	1.7836477	-42.95552	-5.0565534	21	14679509		True	1931.0	F	1.61		Carole Lombard	22.0		['Romance Film', 'Black-and-white']	I Take This Woman
Jake Lever	/m/09j083k		['confuse', 'agree', 'find']	4.18152	-3.7795846	16.394285	2	21258335		True	2009.0	M			Adam Kaufman	35.0		['Drama', 'Romance Film', 'Romantic drama']	Loving Leah
Sapna	/m/0dbxn2l		['fall', 'tell', 'come']	24.871935	4.2794695	-12.590111	23	6763625		True	1994.0	F	1.57	/m/0bpjh3	Kajol	19.0		['Drama', 'Romance Film', 'World cinema']	Yeh Dillagi
Julia	/m/06bj7s		['approach', 'procure', 'use']	25.459373	12.122781	-30.55748	4	14254136		True	1984.0	F	1.65		Suzanna Hamilton	24.0	8430492.0	['Drama', 'Romance Film', 'Thriller']	1984
Winston Smith	/m/01gf9c		['watch', 'look', 'work']	-0.5562051	-8.877167	-5.516526	2	14254136		True	1984.0	M	1.75	/m/02w7gg	John Hurt	44.0	8430492.0	['Drama', 'Romance Film', 'Thriller']	1984
Ted Hughes	/m/02nw8sw	['author']	['author', 'leave', 'become']	11.0814085	-19.364647	35.525505	24	503161		True	2003.0	M	1.78	/m/04_bc8	Daniel Craig	34.0		['Drama', 'Romance Film', 'Romantic drama']	Sylvia
Nikhil Kapoor	/m/0h770x4		['get', 'try', 'keep']	27.852636	-11.585167	25.131472	0	8677471		True	2006.0	M		/m/0b79c7	Sanjay Suri	35.0		['Drama', 'Romance Film', 'World cinema']	Bas Ek Pal
Anamika Joshi	/m/0h2v3gg		['talk', 'way', 'disappear']	16.090279	-19.223074	22.467054	0	8677471		True	2006.0	F	1.55	/m/0cqgdq	Urmila Matondkar	32.0		['Drama', 'Romance Film', 'World cinema']	Bas Ek Pal
Peter Brent	/m/0h1rzxr		['misunderstand', 'tell', 'suggest']	-0.04315606	-14.238653	7.43092	2	13503537		True	1957.0	M	1.854	/m/0cnvdq1	Leslie Nielsen	31.0	3000000.0	['Comedy', 'Romance Film', 'Romantic comedy']	Tammy and the Bachelor
Amy Fisher	/m/05sqzr5		['receive', 'admit', 'think']	-1.3515445	4.493956	1.0226458	2	909947		True	1993.0	F	1.57	/m/0xnvg	Alyssa Milano	20.0		['Drama', 'Romance Film', 'Crime Fiction']	Casualties of Love: The Long Island Lolita Story
Angela Wilson	/m/0h2ng5g		['rescue', 'realization', 'guide']	-21.151	4.2115736	-28.524134	8	24160755		True	2002.0	F	1.6	/m/044038p	Mia Kirshner	26.0		['Drama', 'Romance Film', 'Romantic drama']	Now & Forever
Abby	/m/0h724ms		['anger', 'speak', 'hurt']	2.3940034	3.062774	-8.454751	2	22756444		True	2004.0	M			Sonu Nigam	30.0		['Drama', 'Comedy', 'Romance Film']	Love in Nepal
Casanovva	/m/0h1j8md	['boss']	['make', 'reveal', 'tell']	-1.2476195	10.129915	43.13391	22	28986019		True	2011.0	M	1.72	/m/0dryh9k	Mohanlal			['Romance Film', 'Action']	Casanova
Kaamna	/m/0h8dyl0		['plan', 'talk', 'thank']	4.0951567	29.8586	-0.13424425	19	5089524		True	1978.0	F			Raakhee Gulzar	31.0		['Drama', 'Romance Film', 'World cinema']	Muqaddar Ka Sikandar
Rahul Mehta	/m/0h70y7y		['happen', 'fight', 'know']	39.19335	6.1040716	19.87764	18	10190365		True	1996.0	M		/m/0dryh9k	Chandrachur Singh	28.0		['Drama', 'Comedy', 'Romance Film']	Tere Mere Sapne
David Helfgott	/m/02nw8qb	['owner']	['continue', 'fall', 'win']	15.855089	34.086166	-15.999826	10	142443		True	1996.0	M	1.83		Geoffrey Rush	44.0	35892330.0	['Drama', 'Romance Film', 'World cinema']	Shine
Prince Charmont	/m/066n3ll		['rescue', 'ask', 'save']	-18.026316	5.9830422	-35.120304	8	7133616		True	2004.0	M	1.8	/m/02w7gg	Hugh Dancy	28.0	27388767.0	['Comedy', 'Romance Film', 'Family Film']	Ella Enchanted
Ranbir Malhotra	/m/0gyc_3g		['family', 'return', 'end']	5.3800635	-43.710632	6.385313	16	5306078		True	2003.0	M	1.8	/m/0dryh9k	Ajay Devgan	34.0		['Drama', 'Comedy', 'Romance Film']	Chori Chori
Andrea	/m/0gxt298		['ask', 'give', 'daughter']	-0.6289437	-2.2338052	-40.480885	5	1770836		True	2004.0	F	1.7	/m/0912ll	Zoe Saldana	26.0		['Drama', 'Romance Film', 'Action']	Haven
Samantha Wynden	/m/0cqkm_4		['barter', 'think', 'hide']	16.732391	7.9849515	8.505507	2	27602393		True	2010.0	F			Whitney Able	28.0	4242978.0	['Drama', 'Romance Film', 'Thriller']	Monsters
Brad Hamilton	/m/02nwdv_		['convince', 'fire', 'tell']	-17.603245	24.41135	-17.034533	9	453236		True	1982.0	M	1.88		Judge Reinhold	25.0	27092880.0	['Drama', 'Comedy', 'Romance Film']	Fast Times at Ridgemont High
Balu Mahendra	/m/0gynn9d	['student']	['mention', 'refuse', 'help']	20.980265	-41.79924	-3.6333823	6	31239628		True	2011.0	M	1.7		Naga Chaitanya			['Romantic comedy']	100% Love
Benjamin Dingle	/m/0h6g6dk		['happen', 'show', 'accept']	25.599985	-19.504684	28.44824	0	77665		True	1943.0	M			Charles Coburn			['Comedy', 'Romance Film', 'Black-and-white']	The More the Merrier
Joe Carter	/m/0h6g6f4	['Sergeant']	['live', 'give', 'match']	-0.7169426	-37.602005	-7.1481824	21	77665		True	1943.0	M	1.892		Joel McCrea	37.0		['Comedy', 'Romance Film', 'Black-and-white']	The More the Merrier
Charles J. Pendergast	/m/0h6g6db	['bureaucrat']	['show', 'paid', 'bureaucrat']	18.385775	-13.665804	26.852976	0	77665		True	1943.0	M			Richard Gaines	38.0		['Comedy', 'Romance Film', 'Black-and-white']	The More the Merrier
Connie Milligan	/m/02nwpzj		['live', 'bring', 'attract']	-0.72202027	-37.67627	-7.1549892	21	77665		True	1943.0	F	1.6		Jean Arthur	42.0		['Comedy', 'Romance Film', 'Black-and-white']	The More the Merrier
Sadie	/m/0hgcfq1	['singer']	['attract', 'live', 'agree']	-17.065554	-19.553577	-34.05014	14	4399897		True	2007.0	F			Dana Fuchs	31.0	29367143.0	['Drama', 'Romance Film', 'Musical']	Across the Universe
Paco	/m/0h57d4n	['leader']	['lead', 'make', 'attempt']	-39.955418	-6.362342	18.473875	3	4399897		True	2007.0	M	1.8		Logan Marshall-Green	30.0	29367143.0	['Drama', 'Romance Film', 'Musical']	Across the Universe
Liam	/m/09tzx9z		['realise', 'say', 'deal']	-35.82871	0.10718709	-10.305899	32	1430058		True	1998.0	M	1.65		David McKay			['Drama', 'Romance Film', 'Crime Fiction']	My Name Is Joe
Joe Kavanagh	/m/09tztb8	['coach', 'driver']	['give', 'help', 'lose']	-16.186613	30.837059	-16.035202	9	1430058		True	1998.0	M	1.727	/m/03lmx1	Peter Mullan	38.0		['Drama', 'Romance Film', 'Crime Fiction']	My Name Is Joe
Joe Kavanagh	/m/09tztb8	['coach', 'driver']	['give', 'help', 'lose']	-16.186613	30.837059	-16.035202	9	1430058		True	1998.0	M	1.727	/m/03lmx1	Peter Mullan	38.0		['Drama', 'Romance Film', 'Crime Fiction']	My Name Is Joe
Cécile de Volanges	/m/0gxtw7t		['suffer', 'speak', 'seduce']	-0.97853494	-4.2927547	9.569354	2	75933		True	1988.0	F	1.81	/m/065b6q	Uma Thurman	18.0	34700000.0	['Drama', 'Comedy', 'Romance Film']	Dangerous Liaisons
Vicky Malhotra	/m/0h9y7ky	['actor']	['call', 'explain', 'shoot']	-16.614897	-32.235912	17.523111	37	8591389		True	2007.0	M	1.75	/m/0dryh9k	Akshaye Khanna	32.0		['Drama', 'Romance Film', 'Thriller']	Naqaab
Keith Clayton	/m/0hjc4v6	['Sheriff Deputy']	['stand', 'fall', 'confront']	35.571655	4.7775254	18.85476	18	31510744		True	2012.0	M	1.803		Jay R. Ferguson	37.0	91557138.0	['Drama', 'Romance Film']	The Lucky One
Logan Thibault	/m/0gx9350		['talk', 'reply', 'discuss']	-3.26188	-47.42019	-3.3861609	21	31510744		True	2012.0	M	1.78	/m/048z7l	Zac Efron	24.0	91557138.0	['Drama', 'Romance Film']	The Lucky One
Utaya	/m/0j8gjsq		['use', 'lead', 'kill']	-36.00897	2.2580981	8.586207	28	6029822		True	1973.0	M			McCain Jeeves			['Drama', 'Comedy', 'Romance Film']	The Hidan of Maukbeiangjow
Carl Bruner	/m/0h5t070		['attempt', 'convince', 'grab']	-2.8822775	7.083765	3.142583	2	129619		True	1990.0	M	1.867		Tony Goldwyn	30.0	505702588.0	['Drama', 'Comedy', 'Romance Film']	Ghost
Randy	/m/04gdsh4		['beat', 'man', 'demand']	3.6845026	-5.410611	3.7597427	2	2406870		True	1983.0	M	1.83	/m/01qhm_	Nicolas Cage	19.0	17343596.0	['Comedy', 'Romance Film', 'Romantic comedy']	Valley Girl
Stacey	/m/0hh4gyd		['rebuff', 'tell', 'bring']	9.837092	0.36271912	9.669756	2	2406870		True	1983.0	F			Heidi Holicker		17343596.0	['Comedy', 'Romance Film', 'Romantic comedy']	Valley Girl
Tommy	/m/0hh4gxr		['try', 'demand', 'recover']	-37.307236	-0.51438725	-8.6074	32	2406870		True	1983.0	M	1.79		Michael Bowen	25.0	17343596.0	['Comedy', 'Romance Film', 'Romantic comedy']	Valley Girl
George Valentin	/m/0gm7d2s	['film star']	['learn', 'spot', 'seem']	-14.958297	-27.594368	18.678541	37	31701975		True	2011.0	M	1.82		Jean Dujardin	38.0	133432856.0	['Drama', 'Romance Film', 'Comedy film']	The Artist
Al Zimmer	/m/0gm7d38		['insist', 'agree', 'announce']	16.542585	28.636986	18.119995	12	31701975		True	2011.0	M	1.88	/m/07hwkr	John Goodman	58.0	133432856.0	['Drama', 'Romance Film', 'Comedy film']	The Artist
Pooja	/m/0gydyt0		['dead', 'wife', 'discover']	19.372152	-24.430956	0.2274387	31	13144048		True	1996.0	F	1.6	/m/0dryh9k	Karisma Kapoor	21.0		['Drama', 'Comedy', 'Romance Film']	Saajan Chale Sasural
Ram Gopal Bajaj	/m/0h60qst		['pose', 'kidnap', 'rescue']	10.374433	29.552792	16.183111	12	851645		True	1994.0	M	1.83	/m/0g0x7_	Paresh Rawal	43.0		['Drama', 'Comedy', 'Romance Film']	Andaz apna apna
Jesse Richter	/m/0ghxb7t		['suggest', 'hostile', 'infuriate']	0.57567745	-14.455904	16.077633	2	29181369		True	2011.0	M	1.7		Thomas McDonell	24.0	10130219.0	['Drama', 'Comedy', 'Romance Film']	Prom
Dex	/m/0glzdy3		['share', 'stud', 'overture']	-13.618532	-5.3569155	-1.866849	2	2642293		True	2000.0	M	1.784	/m/033njm	Donal Logue	33.0		['Comedy', 'Romance Film', 'Indie']	The Tao of Steve
Minerva Mirabal	/m/0gxr2l9		['get', 'write', 'ask']	6.3670497	35.273445	21.607784	12	860103		True	2001.0	F	1.57	/m/09k5jvk	Salma Hayek	35.0		['Drama', 'Romance Film', 'Crime Fiction']	In the Time of the Butterflies
Saamiya Siddiqui	/m/0h8781j	['lawyer']	['realize', 'bid', 'win']	32.24783	26.342365	-13.44718	15	1223684		True	2004.0	F	1.6	/m/02y_9mh	Rani Mukerji	26.0		['Drama', 'Romance Film', 'World cinema']	Veer-Zaara
Katharine Parker	/m/099ps7l	['secretary', 'executive', 'boss']	['encourage', 'try', 'come']	-39.819355	2.0161636	6.8916135	28	129427		True	1988.0	F	1.82		Sigourney Weaver	39.0	102953112.0	['Drama', 'Comedy', 'Romance Film']	Working Girl
Katharine Parker	/m/099ps7l	['secretary', 'executive', 'boss']	['encourage', 'try', 'come']	-39.819355	2.0161636	6.8916135	28	129427		True	1988.0	F	1.82		Sigourney Weaver	39.0	102953112.0	['Drama', 'Comedy', 'Romance Film']	Working Girl
Katharine Parker	/m/099ps7l	['secretary', 'executive', 'boss']	['encourage', 'try', 'come']	-39.819355	2.0161636	6.8916135	28	129427		True	1988.0	F	1.82		Sigourney Weaver	39.0	102953112.0	['Drama', 'Comedy', 'Romance Film']	Working Girl
Veeru	/m/0h7brr3		['claim', 'save', 'release']	6.0109577	35.440697	16.840279	12	4568016		True	2001.0	M	1.73	/m/0dryh9k	Govinda	37.0		['Drama', 'Comedy', 'Romance Film']	Jodi No.1
Richard Collier	/m/0cgwd0g	['student', 'playwright']	['show', 'ask', 'learn']	-6.1924014	-36.63101	5.8518786	38	920296		True	1980.0	M	1.93		Christopher Reeve	28.0		['Drama', 'Romance Film', 'Indie']	Somewhere in Time
Richard Collier	/m/0cgwd0g	['student', 'playwright']	['show', 'ask', 'learn']	-6.1924014	-36.63101	5.8518786	38	920296		True	1980.0	M	1.93		Christopher Reeve	28.0		['Drama', 'Romance Film', 'Indie']	Somewhere in Time
Elise McKenna	/m/0cgwd1j	['actress', 'hotel manager']	['tell', 'call', 'scream']	-6.436774	-36.637733	-10.084818	7	920296		True	1980.0	F	1.61	/m/0dj8k3	Jane Seymour	29.0		['Drama', 'Romance Film', 'Indie']	Somewhere in Time
Elise McKenna	/m/0cgwd1j	['actress', 'hotel manager']	['tell', 'call', 'scream']	-6.436774	-36.637733	-10.084818	7	920296		True	1980.0	F	1.61	/m/0dj8k3	Jane Seymour	29.0		['Drama', 'Romance Film', 'Indie']	Somewhere in Time
Harry Greenberg	/m/05kg0pk		['extort', 'kill', 'drop']	-2.770405	8.814714	7.9241934	2	133480		True	1991.0	M	1.91	/m/041rx	Elliott Gould	53.0	49114016.0	['Drama', 'Romance Film', 'Crime Fiction']	Bugsy
Emil Brandt	/m/0c10jmt		['officer', 'hand', 'eliminate']	-4.0606174	32.328182	13.898146	1	5334800		True	2006.0	M			Christian Oliver	34.0	5914908.0	['Drama', 'Romance Film', 'Black-and-white']	The Good German
Mark Bellison	/m/07zplnv	['writer']	['get', 'refuse', 'convince']	8.326978	-11.782704	36.2633	24	22726015		True	2009.0	M	1.73	/m/02w7gg	Ricky Gervais	48.0	32054454.0	['Comedy', 'Romance Film', 'Fantasy']	The Invention of Lying
Om	/m/0h6kz6l		['fall', 'get', 'come']	-3.2637916	-10.58002	0.8638626	2	18803418		True	2003.0	M			Attin Bhalla			['Drama', 'Romance Film', 'World cinema']	OM
Rachel Samstat	/m/0gy23rx	['writer']	['make', 'reservation', 'leave']	11.439192	-14.171364	37.240406	24	2052231		True	1986.0	F	1.68		Meryl Streep	37.0		['Drama', 'Comedy', 'Romance Film']	Heartburn
Rath	/m/0n076qn		['fall', 'live', 'shoot']	1.8543285	-45.546276	-2.4670231	21	22750197		True	2009.0	F			Keo Sreyneang			['Drama', 'Romance Film', 'LGBT']	Who am i?
Jennifer North	/m/05m2jlc		['succumb', 'share', 'diagnose']	-9.093807	-24.76674	18.988375	37	11612413		True	1967.0	F	1.65	/m/02ctzb	Sharon Tate	24.0	44432255.0	['Drama', 'Romance Film', 'Film adaptation']	Valley of the Dolls
Anne Welles	/m/0267ckh		['ask', 'agency', 'abandon']	36.219097	3.9372344	-8.187424	17	11612413		True	1967.0	F	1.62		Barbara Parkins	25.0	44432255.0	['Drama', 'Romance Film', 'Film adaptation']	Valley of the Dolls
Håkan	/m/0gkctnw		['fail', 'kill', 'offer']	5.8907795	-40.992382	6.8579926	16	16881835		True	2008.0	M			Per Ragnar	67.0	11227336.0	['Drama', 'Romance Film', 'World cinema']	Let the Right One In
Eli	/m/059m9w7		['feed', 'encourage', 'lose']	-24.341782	7.4968743	-1.8125504	35	16881835		True	2008.0	F	1.59		Lina Leandersson	13.0	11227336.0	['Drama', 'Romance Film', 'World cinema']	Let the Right One In
Luke Harrison	/m/0bvq71w	['attorney']	['propose', 'live', 'picture']	31.348486	30.2733	-8.706151	15	1632580		True	1998.0	M	1.75		Ed Harris	48.0	159710793.0	['Drama', 'Romance Film', 'Romantic drama']	Stepmom
Paul Prentice	/m/0dk9h14	['courier']	['live', 'teach', 'surprise']	-37.773388	-0.31398243	-7.5696125	32	3570614		True	1996.0	M	1.8	/m/02w7gg	Rupert Graves	33.0	300645.0	['Comedy', 'Romance Film', 'Romantic drama']	Different for Girls
Ted	/m/0h6d6wc		['work', 'help', 'bos']	-18.231676	25.984041	-18.570824	9	10483931		True	2006.0	M		/m/022dp5	Michael Weston	32.0	11492406.0	['Comedy', 'Romance Film', 'Romantic comedy']	Wedding Daze
Raj	/m/0gx317z	['singer']	['fall', 'choose', 'marry']	-16.048613	-21.910574	-34.480465	14	2499412		True	2000.0	M	1.73	/m/0dryh9k	Salman Khan	34.0		['Drama', 'Romance Film', 'World cinema']	Har Dil Jo Pyar Karega
Pooja Oberoi	/m/0h74p8k		['correct', 'complicate', 'husband']	33.94748	-2.6919353	-16.531425	17	2499412		True	2000.0	F	1.6	/m/02y_9mh	Rani Mukerji	22.0		['Drama', 'Romance Film', 'World cinema']	Har Dil Jo Pyar Karega
Jahnvi	/m/0gxtrr8		['fall', 'regard', 'start']	22.493385	8.002733	-13.439478	23	2499412		True	2000.0	F	1.62		Preity Zinta	25.0		['Drama', 'Romance Film', 'World cinema']	Har Dil Jo Pyar Karega
Cher Horowitz	/m/0gyd1ll		['initiate', 'say', 'give']	-9.434407	-10.100662	2.3302753	2	105872		True	1995.0	F	1.65	/m/041rx	Alicia Silverstone	18.0	56631572.0	['Comedy', 'Romance Film', 'Romantic comedy']	Clueless
Josh	/m/0gz62d0		['think', 'arm', 'stumble']	-24.731672	0.6112227	-1.7512208	35	105872		True	1995.0	M	1.78	/m/041rx	Paul Rudd	26.0	56631572.0	['Comedy', 'Romance Film', 'Romantic comedy']	Clueless
Ray	/m/07yhb0c		['give', 'help', 'steal']	24.214275	-14.807098	27.903309	0	6141751		True	2009.0	M	1.73		Jim Cummings	57.0	267045765.0	['Romance Film', 'Family Film', 'Musical']	The Princess and the Frog
Louis	/m/07yhb15		['lead', 'believe', 'alligator']	-42.83238	3.791531	9.943519	28	6141751		True	2009.0	M			Michael-Leon Wooley	38.0	267045765.0	['Romance Film', 'Family Film', 'Musical']	The Princess and the Frog
Clemson Reade	/m/0gxrjss	['Businessman']	['try', 'get', 'break']	12.536862	-39.393097	11.28546	16	9376918		True	1953.0	M	1.87		Cary Grant	48.0		['Comedy', 'Romance Film', 'Romantic comedy']	Dream Wife
Patty	/m/0gy8zb5		['try', 'fight', 'save']	25.376158	6.581518	-26.119446	4	1394167		True	2001.0	F	1.6	/m/0640_7q	Emmanuelle Chriqui	23.0		['Comedy', 'Romance Film', 'Indie']	100 Girls
Danker	/m/0gghpsf		['try', 'dead', 'drive']	-19.999756	28.592085	-21.789669	9	44696		True	1934.0	M			Alan Hale, Sr.		2500000.0	['Comedy', 'Romance Film', 'Black-and-white']	It Happened One Night
Westley	/m/0h6fhq4	['King']	['pay', 'reunite', 'marry']	-7.7483177	-40.599777	-15.337452	7	44696		True	1934.0	M			Jameson Thomas		2500000.0	['Comedy', 'Romance Film', 'Black-and-white']	It Happened One Night
Claire Foster	/m/07yfcj7		['steal', 'get', 'frequent']	2.4914842	4.292781	-5.3180885	2	22967108		True	2010.0	F	1.64	/m/07bch9	Tina Fey	39.0	152269033.0	['Comedy', 'Romance Film', 'Action']	Date Night
Collins	/m/0b_t54w		['hit', 'come', 'hold']	-18.965164	22.67985	-17.864756	9	22967108		True	2010.0	M	1.84	/m/0x67	Common	38.0	152269033.0	['Comedy', 'Romance Film', 'Action']	Date Night
Armstrong	/m/0b_t50z		['come', 'question', 'spot']	-21.078993	24.869762	-15.601886	9	22967108		True	2010.0	M	1.8		Jimmi Simpson	34.0	152269033.0	['Comedy', 'Romance Film', 'Action']	Date Night
Lionel Bloch	/m/0cj62h5	['butler']	['look', 'figure', 'ask']	21.169281	-20.57239	1.0012077	31	1755731		True	2002.0	M	1.68	/m/09cqth	Bob Hoskins	60.0	154906693.0	['Drama', 'Comedy', 'Romance Film']	Maid in Manhattan
